user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source,user_total_transactions,user_unique_books,user_active_days,user_activity_score,membership_days
USR_251,Keerthi Bose,35.0,Male,Vijayawada,Andhra Pradesh,Telugu,2026-01-04,Annual Ebook,0,0,dataset_2,3.0,2.0,77.0,2.6999999999999997,157.0
USR_252,Vignesh Joshi,40.0,Male,New Delhi,Delhi,Hindi,2026-04-28,Audiobook Subscription,2026-05-09,2026-06-08,dataset_2,1.0,1.0,0.0,1.0,43.0
USR_253,Ananya Bhat,46.0,Female,Kochi,Kerala,Malayalam,2025-03-04,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,463.0
USR_254,Anjali Reddy,34.0,Female,Kolkata,Kerala,Malayalam,2025-03-01,Annual Ebook,0,0,dataset_2,6.0,5.0,375.0,5.699999999999999,466.0
USR_255,Aditi Hegde,23.0,Female,New Delhi,Delhi,English,2026-01-14,Annual Ebook,2026-01-20,2027-01-20,dataset_2,2.0,1.0,66.0,1.7,147.0
USR_256,Vijay Verma,50.0,Male,Ahmedabad,Gujarat,Hindi,2025-11-11,Audiobook Subscription,2025-11-13,2025-12-13,dataset_2,4.0,3.0,80.0,3.6999999999999997,211.0
USR_257,Siddharth Sharma,41.0,Male,Kolkata,West Bengal,English,2023-01-13,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1244.0
USR_258,Balaji Swamy,42.0,Male,Warangal,Telangana,Telugu,2025-04-29,Annual Ebook,2025-05-02,2026-05-02,dataset_2,2.0,2.0,43.0,2.0,407.0
USR_259,Manoj Kumar,29.0,Male,Pune,Maharashtra,Tamil,2025-10-18,Annual Ebook,0,0,dataset_2,3.0,2.0,84.0,2.6999999999999997,235.0
USR_260,Gayathri Iyer,18.0,Female,New Delhi,Delhi,Hindi,2023-12-26,Audiobook Subscription,2024-01-03,2024-02-02,dataset_2,2.0,2.0,94.0,2.0,897.0
USR_261,Gautham Gupta,40.0,Male,New Delhi,Delhi,Hindi,2024-05-04,Audiobook Subscription,2024-05-10,2024-06-09,dataset_2,6.0,6.0,392.0,5.999999999999999,767.0
USR_262,Harini Bhat,36.0,Female,New Delhi,Delhi,Telugu,2023-09-13,Annual Ebook,0,0,dataset_2,2.0,2.0,442.0,2.0,1001.0
USR_263,Abhinav Shetty,25.0,Male,Nizamabad,Telangana,Hindi,2023-05-21,Annual Ebook,0,0,dataset_2,4.0,4.0,847.0,4.0,1116.0
USR_264,Priya Rao,48.0,Female,Mangalore,Karnataka,Kannada,2023-03-18,Quarterly Ebook,2023-03-22,2023-06-20,dataset_2,2.0,2.0,718.0,2.0,1180.0
USR_265,Ramya Kumar,40.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-04-06,Annual Ebook,2023-04-09,2024-04-08,dataset_2,5.0,4.0,1006.0,4.7,1161.0
USR_266,  Madhavan Joshi ,18.0,Male,Mumbai,Maharashtra,English,2023-11-04,Audiobook Subscription,2023-11-11,2023-12-11,dataset_2,3.0,2.0,866.0,2.6999999999999997,949.0
USR_267,Lakshmi Choudhury,33.0,Female,Karimnagar,Telangana,Telugu,2023-11-30,Audiobook Subscription,2023-12-04,2024-01-03,dataset_2,1.0,1.0,0.0,1.0,923.0
USR_268,Rajesh Sharma,44.0,Male,Karimnagar,Telangana,Hindi,2025-01-14,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,512.0
USR_269,Harish Verma,39.0,Male,Pune,Maharashtra,English,2024-07-11,Annual Ebook,0,0,dataset_2,5.0,4.0,519.0,4.7,699.0
USR_270,Kalyani Bose,39.0,Female,Madurai,Tamil Nadu,Tamil,2023-02-15,Audiobook Subscription,2023-02-27,2023-03-29,dataset_2,1.0,1.0,0.0,1.0,1211.0
USR_271,Saravanan Murthy,30.0,Male,Bangalore,Karnataka,Kannada,2024-01-10,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,882.0
USR_272,Divya Acharya,19.0,Female,New Delhi,Delhi,English,2026-02-20,Quarterly Ebook,2026-03-06,2026-06-04,dataset_2,1.0,1.0,0.0,1.0,110.0
USR_273,Kalyani Gowda,40.0,Female,Nizamabad,Telangana,Telugu,2023-02-28,Annual Ebook,0,0,dataset_2,3.0,3.0,330.0,2.9999999999999996,1198.0
USR_274,Suresh Kumar,38.0,Male,New Delhi,Delhi,Hindi,2023-10-03,Audiobook Subscription,2023-10-16,2023-11-15,dataset_2,0.0,0.0,0.0,0.0,981.0
USR_275,Divya Kumar,18.0,Female,Trichy,Tamil Nadu,Hindi,2023-04-23,Annual Ebook,0,0,dataset_2,4.0,3.0,840.0,3.6999999999999997,1144.0
USR_276,Pavithra Gowda,26.0,Female,Hubli,Karnataka,Malayalam,2025-01-26,Quarterly Ebook,2025-01-28,2025-04-28,dataset_2,4.0,3.0,347.0,3.6999999999999997,500.0
USR_277,Ritu Raman,58.0,Female,Thiruvananthapuram,Kerala,Malayalam,2026-02-14,Quarterly Ebook,2026-02-16,2026-05-17,dataset_2,4.0,4.0,85.0,4.0,116.0
USR_278,Aarav Raman,53.0,Male,Kolkata,Gujarat,Hindi,2024-05-09,Audiobook Subscription,2024-05-18,2024-06-17,dataset_2,6.0,6.0,672.0,5.999999999999999,762.0
USR_279,Amit Iyer,44.0,Male,New Delhi,Delhi,English,2025-11-06,Quarterly Ebook,2025-11-20,2026-02-18,dataset_2,3.0,2.0,84.0,2.6999999999999997,216.0
USR_280,Aarav Menon,18.0,Male,Chennai,Tamil Nadu,Tamil,2024-11-11,Annual Ebook,2024-11-13,2025-11-13,dataset_2,5.0,5.0,424.0,5.0,576.0
USR_281,Pooja Choudhury,32.0,Female,Warangal,Telangana,Telugu,2023-04-25,Annual Ebook,0,2024-04-24,dataset_2,6.0,5.0,1058.0,5.699999999999999,1142.0
USR_282,Chandran Menon,27.0,Male,Ahmedabad,Gujarat,Hindi,2025-08-11,Audiobook Subscription,2025-08-22,2025-09-21,dataset_2,5.0,5.0,214.0,5.0,303.0
USR_283,Karthik Naidu,47.0,Male,Mysore,Karnataka,Kannada,2025-05-10,Annual Ebook,2025-05-21,2026-05-21,dataset_2,3.0,3.0,264.0,2.9999999999999996,396.0
USR_284,Chitra Pillai,47.0,Female,Kolkata,Andhra Pradesh,Telugu,2024-04-02,Annual Ebook,2024-04-12,2025-04-12,dataset_2,6.0,4.0,433.0,5.3999999999999995,799.0
USR_285,Shilpa Iyer,33.0,Female,Kolkata,West Bengal,Hindi,2025-10-23,Annual Ebook,0,0,dataset_2,6.0,6.0,166.0,5.999999999999999,230.0
USR_286,Nandhini Reddy,33.0,Female,Madurai,Tamil Nadu,Tamil,2024-02-14,Annual Ebook,0,0,dataset_2,4.0,4.0,632.0,4.0,847.0
USR_287,Vikram Nair,53.0,Male,Tirupati,Andhra Pradesh,Telugu,2026-03-21,Quarterly Ebook,2026-03-29,2026-06-27,dataset_2,4.0,2.0,48.0,3.4,81.0
USR_288,Jagadish Deshmukh,51.0,Male,Warangal,Telangana,Telugu,2023-05-03,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1134.0
USR_289,Priya Murthy,41.0,Female,Kolkata,Kerala,Malayalam,2026-03-22,Annual Ebook,0,0,dataset_2,4.0,3.0,63.0,3.6999999999999997,80.0
USR_290,Deepika Rao,45.0,Female,Warangal,Telangana,English,2025-09-01,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,282.0
USR_291,Harini Bose,62.0,Female,Thrissur,Kerala,Malayalam,2024-03-05,Quarterly Ebook,2024-03-19,2024-06-17,dataset_2,2.0,2.0,261.0,2.0,827.0
USR_292,Aishwarya Kulkarni,35.0,Female,Kollam,Kerala,Malayalam,2023-06-05,Audiobook Subscription,2023-06-14,2023-07-14,dataset_2,4.0,3.0,324.0,3.6999999999999997,1101.0
USR_293,Chitra Banerjee,39.0,Female,Karimnagar,Telangana,Telugu,2025-01-04,Annual Ebook,0,0,dataset_2,3.0,3.0,396.0,2.9999999999999996,522.0
USR_294,Rajesh Naidu,45.0,Male,Vijayawada,Andhra Pradesh,Telugu,2025-01-08,Audiobook Subscription,2025-01-22,2025-02-21,dataset_2,5.0,4.0,457.0,4.7,518.0
USR_295,Dhanush Deshmukh,46.0,Male,Mumbai,Maharashtra,Hindi,2026-03-01,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,101.0
USR_296,Bindu Swamy,33.0,Female,Hubli,Karnataka,Kannada,2026-03-25,Quarterly Ebook,2026-03-30,2026-06-28,dataset_2,3.0,3.0,55.0,2.9999999999999996,77.0
USR_297,Neha Kulkarni,27.0,Female,Belgaum,Karnataka,Hindi,2023-02-14,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1212.0
USR_298,Shilpa Deshmukh,23.0,Female,Nellore,Andhra Pradesh,Telugu,2025-09-14,Audiobook Subscription,2025-09-24,2025-10-24,dataset_2,4.0,2.0,165.0,3.4,269.0
USR_299,Gautham Das,40.0,Male,Ahmedabad,Gujarat,Hindi,2024-02-06,Annual Ebook,2024-02-17,2025-02-16,dataset_2,2.0,2.0,244.0,2.0,855.0
USR_300,Arjun Singh,45.0,Male,Mysore,Karnataka,Kannada,2024-09-28,Quarterly Ebook,2024-10-11,2025-01-09,dataset_2,2.0,2.0,107.0,2.0,620.0
USR_301,  Aditi Das ,62.0,Female,Coimbatore,Tamil Nadu,Tamil,2024-04-19,Annual Ebook,2024-04-30,2025-04-30,dataset_2,2.0,2.0,36.0,2.0,782.0
USR_302,Sneha Choudhury,34.0,Female,Nizamabad,Telangana,Telugu,2025-08-26,Annual Ebook,0,0,dataset_2,4.0,4.0,177.0,4.0,288.0
USR_303,Yuvaraj Krishnan,41.0,Male,Salem,Tamil Nadu,Tamil,2024-03-05,Quarterly Ebook,2024-03-18,2024-06-16,dataset_2,5.0,5.0,647.0,5.0,827.0
USR_304,Balaji Rao,53.0,Male,Bangalore,Karnataka,Kannada,2024-04-04,Annual Ebook,0,0,dataset_2,3.0,3.0,460.0,2.9999999999999996,797.0
USR_305,Jagadish Swamy,39.0,Male,New Delhi,Delhi,English,2025-11-09,Annual Ebook,0,0,dataset_2,5.0,4.0,137.0,4.7,213.0
USR_306,Karthik Deshmukh,45.0,Male,Warangal,Telangana,Telugu,2026-01-31,Annual Ebook,2026-02-12,2027-02-12,dataset_2,5.0,5.0,126.0,5.0,130.0
USR_307,Indhu Chawla,24.0,Female,Kolkata,West Bengal,English,2024-05-29,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,742.0
USR_308,Vaishnavi Banerjee,41.0,Female,Warangal,Telangana,Telugu,2025-11-23,Annual Ebook,0,0,dataset_2,5.0,5.0,125.0,5.0,199.0
USR_309,Vikram Banerjee,46.0,Male,Karimnagar,Telangana,Telugu,2026-01-16,Annual Ebook,0,0,dataset_2,4.0,4.0,61.0,4.0,145.0
USR_310,Dhanush Chawla,52.0,Male,Nizamabad,Telangana,Telugu,2026-04-16,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,55.0
USR_311,Pooja Kulkarni,43.0,Female,Karimnagar,Telangana,Telugu,2025-01-11,Annual Ebook,0,0,dataset_2,5.0,5.0,379.0,5.0,515.0
USR_312,Pranav Swamy,35.0,Male,Thiruvananthapuram,Kerala,Tamil,2023-01-07,Quarterly Ebook,2023-01-10,2023-04-10,dataset_2,5.0,5.0,881.0,5.0,1250.0
USR_313,Eswar Pillai,25.0,Male,Bangalore,Karnataka,Hindi,2024-04-08,Audiobook Subscription,2024-04-15,2024-05-15,dataset_2,4.0,2.0,246.0,3.4,793.0
USR_314,Aishwarya Bhat,33.0,Female,Nizamabad,Telangana,Telugu,2023-09-14,Audiobook Subscription,2023-09-28,2023-10-28,dataset_2,1.0,1.0,0.0,1.0,1000.0
USR_315,Ananya Hegde,38.0,Female,Pune,Maharashtra,English,2024-02-02,Annual Ebook,2024-02-11,2025-02-10,dataset_2,5.0,2.0,824.0,4.1,859.0
USR_316,Vikram Krishnan,36.0,Male,Mysore,Karnataka,Kannada,2025-09-06,Annual Ebook,0,0,dataset_2,4.0,4.0,207.0,4.0,277.0
USR_317,Ramesh Krishnan,39.0,Male,Lucknow,Uttar Pradesh,Hindi,2025-08-17,Annual Ebook,0,0,dataset_2,6.0,6.0,181.0,5.999999999999999,297.0
USR_318,Ramesh Das,30.0,Male,Thiruvananthapuram,Kerala,Malayalam,2024-09-28,Annual Ebook,0,0,dataset_2,3.0,1.0,83.0,2.3999999999999995,620.0
USR_319,Vignesh Bose,58.0,Male,Trichy,Tamil Nadu,Tamil,2026-01-29,Annual Ebook,0,0,dataset_2,3.0,3.0,127.0,2.9999999999999996,132.0
USR_320,Suresh Gupta,37.0,Male,Madurai,Tamil Nadu,Tamil,2025-11-17,Annual Ebook,0,0,dataset_2,4.0,4.0,62.0,4.0,205.0
USR_321,Sandhya Banerjee,59.0,Female,Nellore,Andhra Pradesh,English,2024-02-21,Audiobook Subscription,2024-02-22,2024-03-23,dataset_2,1.0,1.0,0.0,1.0,840.0
USR_322,Dhanush Reddy,24.0,Male,Karimnagar,Telangana,Malayalam,2025-10-04,Audiobook Subscription,2025-10-06,2025-11-05,dataset_2,4.0,4.0,145.0,4.0,249.0
USR_323,Vikram Banerjee,25.0,Male,Thrissur,Kerala,Telugu,2024-08-12,Annual Ebook,2024-08-21,2025-08-21,dataset_2,4.0,4.0,464.0,4.0,667.0
USR_324,Harish Das,36.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2025-11-19,Quarterly Ebook,2025-11-30,2026-02-28,dataset_2,2.0,2.0,75.0,2.0,203.0
USR_325,Anjali Hegde,31.0,Female,Pune,Maharashtra,English,2024-01-22,Annual Ebook,0,0,dataset_2,4.0,3.0,568.0,3.6999999999999997,870.0
USR_326,Nandhini Nair,53.0,Female,Mumbai,Maharashtra,English,2023-09-01,Quarterly Ebook,0,2023-12-07,dataset_2,1.0,1.0,0.0,1.0,1013.0
USR_327,Deepika Patel,45.0,Female,Visakhapatnam,Andhra Pradesh,Telugu,2025-05-05,Quarterly Ebook,2025-05-11,2025-08-09,dataset_2,24.0,19.0,399.0,22.499999999999996,401.0
USR_328,Lakshmi Gupta,35.0,Female,Karimnagar,Telangana,Telugu,2025-02-11,Annual Ebook,2025-02-11,2026-02-11,dataset_2,3.0,3.0,44.0,2.9999999999999996,484.0
USR_329,Manoj Sharma,18.0,Male,Tirupati,Andhra Pradesh,Telugu,2025-10-13,Quarterly Ebook,2025-10-18,2026-01-16,dataset_2,3.0,3.0,131.0,2.9999999999999996,240.0
USR_330,  Vikram Deshmukh ,27.0,Male,Kollam,Kerala,Malayalam,2025-10-17,Annual Ebook,0,0,dataset_2,3.0,3.0,127.0,2.9999999999999996,236.0
USR_331,Ramesh Acharya,29.0,Male,Ahmedabad,Gujarat,English,2023-03-13,Audiobook Subscription,2023-03-20,2023-04-19,dataset_2,1.0,1.0,0.0,1.0,1185.0
USR_332,Manoj Iyer,31.0,Male,Warangal,Telangana,Telugu,2026-04-28,Annual Ebook,0,0,dataset_2,4.0,4.0,22.0,4.0,43.0
USR_333,Manoj Sharma,46.0,Male,Kollam,Kerala,Malayalam,2025-02-13,Annual Ebook,0,0,dataset_2,4.0,4.0,192.0,4.0,482.0
USR_334,Ritu Bose,34.0,Female,New Delhi,Delhi,English,2023-07-19,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1057.0
USR_335,Harini Murthy,51.0,Female,Mangalore,Karnataka,Kannada,2024-06-16,Audiobook Subscription,2024-06-23,2024-07-23,dataset_2,6.0,4.0,598.0,5.3999999999999995,724.0
USR_336,Anitha Verma,56.0,Female,Kozhikode,Kerala,Malayalam,2025-05-09,Quarterly Ebook,2025-05-12,2025-08-10,dataset_2,1.0,1.0,0.0,1.0,397.0
USR_337,Adithya Krishnan,28.0,Male,New Delhi,Delhi,English,2026-03-27,Annual Ebook,0,0,dataset_2,5.0,3.0,53.0,4.4,75.0
USR_338,Anjali Krishnan,51.0,Female,Ahmedabad,Gujarat,English,2024-10-18,Annual Ebook,2024-10-26,2025-10-26,dataset_2,5.0,3.0,410.0,4.4,600.0
USR_339,Jagadish Nair,41.0,Male,Kolkata,West Bengal,English,2025-12-08,Annual Ebook,2025-12-11,2026-12-11,dataset_2,4.0,2.0,117.0,3.4,184.0
USR_340,Priya Joshi,45.0,Female,Ahmedabad,Gujarat,English,2025-05-21,Annual Ebook,0,0,dataset_2,3.0,3.0,280.0,2.9999999999999996,385.0
USR_341,Chitra Raman,52.0,Male,Madurai,Tamil Nadu,Tamil,2026-04-28,Audiobook Subscription,2026-05-05,2026-06-04,dataset_2,1.0,1.0,0.0,1.0,43.0
USR_342,Malini Acharya,44.0,Female,Mangalore,Karnataka,Kannada,2025-11-26,Annual Ebook,0,0,dataset_2,5.0,5.0,129.0,5.0,196.0
USR_343,Sneha Iyer,33.0,Non-Binary,Mysore,Karnataka,Kannada,2024-02-01,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,860.0
USR_344,Rajesh Sharma,27.0,Male,Kozhikode,Kerala,Malayalam,2025-06-08,Quarterly Ebook,2025-06-09,2025-09-07,dataset_2,5.0,5.0,274.0,5.0,367.0
USR_345,Harini Murthy,30.0,Female,Thiruvananthapuram,Kerala,Malayalam,2025-04-14,Annual Ebook,0,0,dataset_2,3.0,3.0,355.0,2.9999999999999996,422.0
USR_346,Naveen Krishnan,32.0,Male,Kollam,Kerala,Malayalam,2025-05-22,Annual Ebook,2025-06-01,2026-06-01,dataset_2,3.0,3.0,292.0,2.9999999999999996,384.0
USR_347,Eswar Gupta,23.0,Male,New Delhi,Delhi,English,2024-05-13,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,758.0
USR_348,Meera Singh,19.0,Female,Kozhikode,Kerala,Malayalam,2025-03-01,Annual Ebook,0,0,dataset_2,4.0,4.0,404.0,4.0,466.0
USR_349,Pranav Bhat,43.0,Male,Kollam,Kerala,Tamil,2023-04-12,Annual Ebook,0,0,dataset_2,4.0,4.0,737.0,4.0,1155.0
USR_350,Swathi Banerjee,61.0,Female,Kolkata,Telangana,Telugu,2023-08-27,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1018.0
USR_351,Priya Patel,32.0,Female,Kolkata,West Bengal,Hindi,2025-09-06,Annual Ebook,0,0,dataset_2,6.0,6.0,256.0,5.999999999999999,277.0
USR_352,Jagadish Krishnan,42.0,Male,Nagpur,Maharashtra,English,2024-07-09,Audiobook Subscription,2024-07-10,2024-08-09,dataset_2,4.0,3.0,384.0,3.6999999999999997,701.0
USR_353,Balaji Naidu,35.0,Male,Warangal,Telangana,Telugu,2023-07-31,Annual Ebook,2023-08-12,0,dataset_2,5.0,5.0,546.0,5.0,1045.0
USR_354,Shruti Pillai,60.0,Female,Trichy,Tamil Nadu,Hindi,2023-08-08,Annual Ebook,0,0,dataset_2,2.0,2.0,127.0,2.0,1037.0
USR_355,Madhavan Shetty,39.0,Male,Vijayawada,Andhra Pradesh,Telugu,2025-09-30,Audiobook Subscription,2025-10-02,2025-11-01,dataset_2,2.0,2.0,204.0,2.0,253.0
USR_356,Suresh Naidu,46.0,Male,Kochi,Kerala,Hindi,2025-05-02,Annual Ebook,0,0,dataset_2,5.0,4.0,144.0,4.7,404.0
USR_357,Chitra Krishnan,47.0,Female,Mysore,Karnataka,Kannada,2025-08-20,Annual Ebook,0,0,dataset_2,5.0,5.0,126.0,5.0,294.0
USR_358,Vignesh Gupta,27.0,Male,Belgaum,Karnataka,Kannada,,Audiobook Subscription,2024-05-08,2024-06-07,dataset_2,4.0,3.0,317.0,3.6999999999999997,0.0
USR_359,Vijay Kulkarni,18.0,Male,Vijayawada,Andhra Pradesh,Telugu,2024-05-30,Audiobook Subscription,2024-06-06,2024-07-06,dataset_2,4.0,2.0,383.0,3.4,741.0
USR_360,Balaji Das,39.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-11-02,Annual Ebook,0,0,dataset_2,4.0,4.0,730.0,4.0,951.0
USR_361,Kavitha Swamy,38.0,Female,Kolkata,Telangana,English,2025-05-06,Annual Ebook,0,0,dataset_2,4.0,3.0,156.0,3.6999999999999997,400.0
USR_362,  Shruti Das ,41.0,Female,Kozhikode,Kerala,Malayalam,2025-02-17,Quarterly Ebook,2025-02-23,2025-05-24,dataset_2,6.0,5.0,313.0,5.699999999999999,478.0
USR_363,Aarav Krishnan,44.0,Male,Kollam,Kerala,Malayalam,2023-08-16,Annual Ebook,2023-08-23,2024-08-22,dataset_2,5.0,4.0,896.0,4.7,1029.0
USR_364,Priya Hegde,45.0,Female,Bangalore,Karnataka,Kannada,2025-03-15,Audiobook Subscription,2025-03-20,2025-04-19,dataset_2,6.0,5.0,384.0,5.699999999999999,452.0
USR_365,  Ranganath Choudhury ,25.0,Male,Guntur,Andhra Pradesh,Telugu,2025-06-04,Annual Ebook,0,0,dataset_2,7.0,7.0,271.0,7.0,371.0
USR_366,Malini Gowda,57.0,Female,Warangal,Telangana,Telugu,2024-07-02,Annual Ebook,2024-07-07,2025-07-07,dataset_2,7.0,6.0,642.0,6.699999999999999,708.0
USR_367,Yamini Choudhury,42.0,Female,Mysore,Karnataka,Kannada,2025-09-26,Annual Ebook,0,0,dataset_2,5.0,5.0,188.0,5.0,257.0
USR_368,Karthik Joshi,49.0,Male,Nizamabad,Telangana,Telugu,2025-01-18,Quarterly Ebook,2025-01-25,2025-04-25,dataset_2,6.0,6.0,361.0,5.999999999999999,508.0
USR_369,Karthik Chawla,18.0,Male,Kochi,Kerala,Hindi,2023-08-17,Annual Ebook,0,0,dataset_2,6.0,6.0,643.0,5.999999999999999,1028.0
USR_370,Sanjay Murthy,39.0,Male,Kolkata,West Bengal,Hindi,2025-07-31,Audiobook Subscription,2025-08-13,2025-09-12,dataset_2,3.0,3.0,150.0,2.9999999999999996,314.0
USR_371,Preethi Deshmukh,35.0,Female,Belgaum,Karnataka,Kannada,2024-02-15,Annual Ebook,0,0,dataset_2,6.0,6.0,785.0,5.999999999999999,846.0
USR_372,Vaishnavi Naidu,40.0,Female,Chennai,Tamil Nadu,Tamil,2025-02-22,Quarterly Ebook,2025-03-07,2025-06-05,dataset_2,3.0,3.0,192.0,2.9999999999999996,473.0
USR_373,Ramesh Reddy,36.0,Male,Kolkata,Kerala,Telugu,2023-05-25,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1112.0
USR_374,Raghav Deshmukh,44.0,Male,Trichy,Tamil Nadu,Tamil,2025-01-18,Annual Ebook,2025-01-24,2026-01-24,dataset_2,1.0,1.0,0.0,1.0,508.0
USR_375,Amit Iyer,35.0,Male,Pune,Maharashtra,English,2025-04-24,Annual Ebook,0,0,dataset_2,5.0,5.0,246.0,5.0,412.0
USR_376,Aarav Gowda,38.0,Male,Mangalore,Karnataka,Kannada,2023-06-15,Annual Ebook,0,0,dataset_2,7.0,6.0,757.0,6.699999999999999,1091.0
USR_377,Akshara Menon,50.0,Female,Nellore,Andhra Pradesh,Telugu,2024-10-03,Quarterly Ebook,2024-10-11,2025-01-09,dataset_2,7.0,7.0,362.0,7.0,615.0
USR_378,Malini Shetty,39.0,Female,Nellore,Andhra Pradesh,Telugu,2025-10-21,Annual Ebook,0,0,dataset_2,0.0,0.0,0.0,0.0,232.0
USR_379,Karthik Iyer,28.0,Male,Kollam,Kerala,Malayalam,2026-01-02,Annual Ebook,0,0,dataset_2,4.0,3.0,88.0,3.6999999999999997,159.0
USR_380,Aarav Kulkarni,53.0,Male,Mangalore,Karnataka,Kannada,2023-02-28,Annual Ebook,2023-03-14,2024-03-13,dataset_2,7.0,7.0,1049.0,7.0,1198.0
USR_381,Uma Pillai,48.0,Non-Binary,New Delhi,Delhi,Hindi,2023-11-10,Audiobook Subscription,2023-11-24,0,dataset_2,5.0,4.0,748.0,4.7,943.0
USR_382,Chitra Rao,38.0,Female,Madurai,Tamil Nadu,Tamil,2023-01-01,Audiobook Subscription,2023-01-02,2023-02-01,dataset_2,1.0,1.0,0.0,1.0,1256.0
USR_383,Swathi Joshi,43.0,Non-Binary,Chennai,Tamil Nadu,English,2025-05-03,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,403.0
USR_384,Kalyani Joshi,41.0,Female,Hubli,Karnataka,English,,Annual Ebook,0,0,dataset_2,3.0,2.0,120.0,2.6999999999999997,0.0
USR_385,Yuvaraj Iyer,40.0,Male,Trichy,Tamil Nadu,English,2025-04-15,Annual Ebook,2025-04-24,2026-04-24,dataset_2,26.0,4.0,372.0,19.4,421.0
USR_386,Prakash Singh,43.0,Male,Kanpur,Uttar Pradesh,English,2023-02-12,Annual Ebook,0,0,dataset_2,4.0,4.0,729.0,4.0,1214.0
USR_387,Jagadish Chawla,45.0,Male,Kolkata,West Bengal,English,2025-03-13,Quarterly Ebook,2025-03-24,2025-06-22,dataset_2,4.0,2.0,234.0,3.4,454.0
USR_388,Jyothi Pillai,54.0,Female,Kozhikode,Kerala,Malayalam,2026-03-05,Quarterly Ebook,2026-03-19,2026-06-17,dataset_2,2.0,2.0,19.0,2.0,97.0
USR_389,Pranav Hegde,30.0,Male,Kozhikode,Kerala,Malayalam,2023-06-15,Annual Ebook,0,0,dataset_2,5.0,5.0,594.0,5.0,1091.0
USR_390,Vignesh Naidu,34.0,Male,Ahmedabad,Gujarat,Hindi,2026-04-02,Audiobook Subscription,2026-04-06,2026-05-06,dataset_2,7.0,5.0,48.0,6.3999999999999995,69.0
USR_391,Amit Nair,37.0,Male,Warangal,Telangana,Telugu,2023-07-06,Quarterly Ebook,2023-07-13,2023-10-11,dataset_2,1.0,1.0,0.0,1.0,1070.0
USR_392,Aarav Kumar,43.0,Male,Tirupati,Andhra Pradesh,Hindi,2023-10-18,Quarterly Ebook,2023-10-21,0,dataset_2,1.0,1.0,0.0,1.0,966.0
USR_393,Dhanush Joshi,41.0,Male,Guntur,Andhra Pradesh,Hindi,2024-03-10,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,822.0
USR_394,Anjali Krishnan,31.0,Female,Belgaum,Karnataka,Kannada,2024-08-14,Annual Ebook,0,0,dataset_2,5.0,5.0,611.0,5.0,665.0
USR_395,  Sowmya Das ,45.0,Female,Kollam,Kerala,Malayalam,2025-01-25,Annual Ebook,0,0,dataset_2,5.0,3.0,376.0,4.4,501.0
USR_396,Anjali Sharma,31.0,Female,Nellore,Andhra Pradesh,Hindi,2023-05-30,Annual Ebook,0,0,dataset_2,5.0,5.0,979.0,5.0,1107.0
USR_397,Gautham Joshi,56.0,Male,Salem,Tamil Nadu,Tamil,2025-11-21,Audiobook Subscription,2025-11-24,2025-12-24,dataset_2,20.0,14.0,171.0,18.2,201.0
USR_398,Shruti Reddy,51.0,Female,Thrissur,Kerala,Malayalam,2024-11-25,Audiobook Subscription,2024-12-01,2024-12-31,dataset_2,5.0,5.0,233.0,5.0,562.0
USR_399,Vaishnavi Chawla,33.0,Female,Chennai,Tamil Nadu,Tamil,2023-12-21,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,902.0
USR_400,Bindu Naidu,42.0,Female,Tirupati,Andhra Pradesh,Telugu,2024-11-30,Annual Ebook,0,0,dataset_2,6.0,6.0,382.0,5.999999999999999,557.0
USR_401,Arjun Nair,51.0,Male,Mumbai,Maharashtra,Hindi,2023-06-10,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1096.0
USR_402,Yamini Shetty,18.0,Female,Nizamabad,Telangana,Telugu,2026-02-19,Annual Ebook,0,0,dataset_2,3.0,3.0,25.0,2.9999999999999996,111.0
